Iteracion,Costo_Actual,Mejor_Costo,Tiempo_Segundos
916,inf,372706,1758.87
917,inf,372706,1758.94
918,inf,372706,1758.99
919,inf,372706,1759.04
920,inf,372706,1759.11
921,inf,372706,1759.17
922,inf,372706,1759.22
923,inf,372706,1759.27
924,inf,372706,1759.33
925,inf,372706,1759.38
926,inf,372706,1759.43
927,inf,372706,1759.48
928,inf,372706,1759.54
929,inf,372706,1759.59
930,inf,372706,1759.66
931,inf,372706,1759.71
932,inf,372706,1759.77
933,inf,372706,1759.82
934,inf,372706,1759.88
935,inf,372706,1759.94
936,inf,372706,1759.99
937,inf,372706,1760.04
938,inf,372706,1760.09
939,inf,372706,1760.15
940,inf,372706,1760.20
941,inf,372706,1760.28
942,inf,372706,1760.34
943,inf,372706,1760.39
944,inf,372706,1760.46
945,inf,372706,1760.52
946,inf,372706,1760.58
947,inf,372706,1760.66
948,inf,372706,1760.71
949,inf,372706,1760.77
950,inf,372706,1760.82
951,inf,372706,1764.66
952,inf,372706,1764.71
953,inf,372706,1764.78
954,inf,372706,1764.84
955,inf,372706,1764.89
956,inf,372706,1764.94
957,inf,372706,1764.99
958,inf,372706,1765.05
959,inf,372706,1765.11
960,inf,372706,1765.16
961,inf,372706,1765.22
962,inf,372706,1765.29
963,inf,372706,1765.34
964,inf,372706,1765.39
965,inf,372706,1765.44
966,inf,372706,1765.49
967,inf,372706,1765.54
968,inf,372706,1765.60
969,inf,372706,1765.65
970,inf,372706,1765.71
971,inf,372706,1765.76
972,inf,372706,1765.80
973,inf,372706,1765.86
974,inf,372706,1765.92
975,inf,372706,1765.99
976,inf,372706,1766.04
977,inf,372706,1766.09
978,inf,372706,1766.14
979,inf,372706,1766.21
980,inf,372706,1766.27
981,inf,372706,1766.32
982,inf,372706,1766.39
983,inf,372706,1766.44
984,inf,372706,1766.49
985,inf,372706,1766.54
986,inf,372706,1766.59
987,inf,372706,1766.64
988,inf,372706,1766.69
989,inf,372706,1766.75
990,inf,372706,1766.81
991,inf,372706,1766.88
992,inf,372706,1766.94
993,inf,372706,1767.01
994,inf,372706,1767.08
995,inf,372706,1767.14
996,inf,372706,1767.18
997,inf,372706,1767.24
998,inf,372706,1767.29
999,inf,372706,1767.35
1000,inf,372706,1767.40
